filename,frontier,number,topics
SNOWMASS21-EF10_EF9_Liu_Wang_Xie-085.pdf,EF,085,"EF1,EF9,EF10"
SNOWMASS21-EF9_EF0-RF0_RF6-086.pdf,EF,086,"EF0,EF9,RF0,RF6"
SNOWMASS21-EF5_EF5-087.pdf,EF,087,EF5
SNOWMASS21-EF9_EF8_James_Pinfold-088.pdf,EF,088,"EF8,EF9"
SNOWMASS21-EF2_EF1_Han_Qin-089.pdf,EF,089,"EF1,EF2"
SNOWMASS21-EF2_EF8-TF7_TF0-090.pdf,EF,090,"EF2,EF8,TF0,TF7,TF0"
SNOWMASS21-EF5_EF6-RF0_RF0-091.pdf,EF,091,"EF5,EF6,RF0"
SNOWMASS21-EF9_EF10_Chih-Ting_Lu-092.pdf,EF,092,"EF1,EF9,EF10"
SNOWMASS21-EF3_EF0_Mingrui_Zhao-093.pdf,EF,093,"EF0,EF3"
SNOWMASS21-EF10_EF9_Andreas_Albert-094.pdf,EF,094,"EF1,EF9,EF10"
SNOWMASS21-EF0_EF0-TF0_TF0-AF0_AF0_Wulzer-095.pdf,EF,095,"AF0,EF0,TF0,TF0"
SNOWMASS21-EF1_EF4-IF3_IF6-096.pdf,EF,096,"EF1,EF4,IF3,IF6"
SNOWMASS21-EF4_EF0-098.pdf,EF,098,"EF0,EF4"
SNOWMASS21-EF1_EF0_Xin_Shi-098.pdf,EF,098,"EF0,EF1"
SNOWMASS21-EF9_EF0-NF3_NF5-TF11_TF0_Manimala_Mitra-099.pdf,EF,099,"EF0,EF9,NF3,NF5,TF0,TF1,TF11,TF0,TF1"
SNOWMASS21-EF8_EF2-100.pdf,EF,100,"EF2,EF8"
SNOWMASS21-EF9_EF10-101.pdf,EF,101,"EF1,EF9,EF10"
SNOWMASS21-EF3_EF0_Peiwen_WU-102.pdf,EF,102,"EF0,EF3"
SNOWMASS21-EF10_EF0_Peiwen_WU-103.pdf,EF,103,"EF0,EF1,EF10"
SNOWMASS21-EF10_EF9_diego_redigolo-104.pdf,EF,104,"EF1,EF9,EF10"
SNOWMASS21-EF1_EF2-105.pdf,EF,105,"EF1,EF2"
SNOWMASS21-EF2_EF1-106.pdf,EF,106,"EF1,EF2"
SNOWMASS21-EF6_EF7_Krintiras_ttbarAACollisions-108.pdf,EF,108,"EF6,EF7"
SNOWMASS21-EF1_EF10-RF5_RF7_CMSCollaboration-109.pdf,EF,109,"EF1,EF10,RF5,RF7"
SNOWMASS21-EF9_EF8_ALBROW-111.pdf,EF,111,"EF8,EF9"
SNOWMASS21-EF4_EF0-112.pdf,EF,112,"EF0,EF4"
SNOWMASS21-EF1_EF2_DanielJeans-113.pdf,EF,113,"EF1,EF2"
SNOWMASS21-EF7_EF0-NF2_NF3-RF4_RF0_Brian_Batell-114.pdf,EF,114,"EF0,EF7,NF2,NF3,RF0,RF4"
SNOWMASS21-EF1_EF2-114.pdf,EF,114,"EF1,EF2"
SNOWMASS21-EF7_EF6_Krintiras_ggtotautauUPCCollisions-117.pdf,EF,117,"EF6,EF7"
SNOWMASS21-EF8_EF0-CF7_CF0-TF7_TF9_Da-118.pdf,EF,118,"CF0,CF7,EF0,EF8,TF7,TF9"
SNOWMASS21-EF4_EF0-AF3_AF0-IF3_IF5_GrahamWilson-119.pdf,EF,119,"AF0,AF3,EF0,EF4,IF3,IF5"
SNOWMASS21-EF9_EF10_Paul_Karchin-120.pdf,EF,120,"EF1,EF9,EF10"
SNOWMASS21-EF4_EF0_Keita_Yumino-121.pdf,EF,121,"EF0,EF4"
SNOWMASS21-EF1_EF2_Dorival-122.pdf,EF,122,"EF1,EF2"
SNOWMASS21-EF8_EF2-TF7_TF0_Wei_Su-123.pdf,EF,123,"EF2,EF8,TF0,TF7,TF0"
SNOWMASS21-EF1_EF2-124.pdf,EF,124,"EF1,EF2"
SNOWMASS21-EF1_EF0-125.pdf,EF,125,"EF0,EF1"
SNOWMASS21-EF8_EF0_LOI_SNOWMASS21_EF08_SUSY_DM-126.pdf,EF,126,"EF0,EF8"
SNOWMASS21-EF4_EF0-TF2_TF0_Cen_Zhang-127.pdf,EF,127,"EF0,EF4,TF0,TF2,TF0,TF2"
SNOWMASS21-EF6_EF5-128.pdf,EF,128,"EF5,EF6"
SNOWMASS21-EF4_EF1-129.pdf,EF,129,"EF1,EF4"
SNOWMASS21-EF8_EF10-132.pdf,EF,132,"EF1,EF8,EF10"
SNOWMASS21-EF6_EF0-TF0_TF5_Jianhui_Zhang-133.pdf,EF,133,"EF0,EF6,TF0,TF5,TF0,TF5"
SNOWMASS21-EF4_EF0_Bo_Li-134.pdf,EF,134,"EF0,EF4"
SNOWMASS21-EF1_EF0-135.pdf,EF,135,"EF0,EF1"
SNOWMASS21-EF2_EF0-136.pdf,EF,136,"EF0,EF2"
SNOWMASS21-EF1_EF2-137.pdf,EF,137,"EF1,EF2"
SNOWMASS21-EF0_EF0-TF0_TF0-138.pdf,EF,138,"EF0,TF0,TF0"
SNOWMASS21-EF2_EF8-TF7_TF8-138.pdf,EF,138,"EF2,EF8,TF7,TF8"
SNOWMASS21-EF2_EF1-TF7_TF6-139.pdf,EF,139,"EF1,EF2,TF6,TF7,TF6"
SNOWMASS21-EF10_EF8-TF7_TF0-CompF2_CompF0_Kulkarni_Suchita-139.pdf,EF,139,"CompF0,CompF2,EF1,EF8,EF10,TF0,TF7,TF0"
SNOWMASS21-EF4_EF9-139.pdf,EF,139,"EF4,EF9"
SNOWMASS21-EF5_EF7-TF7_TF0-IF6_IF3-CompF3_CompF0_Ben_Nachman-140.pdf,EF,140,"CompF0,CompF3,EF5,EF7,IF3,IF6,TF0,TF7,TF0"
SNOWMASS21-EF1_EF10-CompF3_CompF0_Sau_Lan_Wu-141.pdf,EF,141,"CompF0,CompF3,EF1,EF10"
SNOWMASS21-EF9_EF0_GCottin-142.pdf,EF,142,"EF0,EF9"
SNOWMASS21-EF6_EF0-TF0_TF5_Yong_Zhao-143.pdf,EF,143,"EF0,EF6,TF0,TF5,TF0,TF5"
SNOWMASS21-EF9_EF10-144.pdf,EF,144,"EF1,EF9,EF10"
SNOWMASS21-EF0_EF0-IF0_IF0_Ties_Behnke_(ILD_group)-145.pdf,EF,145,"EF0,IF0"
SNOWMASS21-EF5_EF6-146.pdf,EF,146,"EF5,EF6"
SNOWMASS21-EF3_EF0-146.pdf,EF,146,"EF0,EF3"
SNOWMASS21-EF8_EF9-RF6_RF0_Rebeca_Gonzalez_Suarez-147.pdf,EF,147,"EF8,EF9,RF0,RF6"
SNOWMASS21-EF6_EF5-148.pdf,EF,148,"EF5,EF6"
SNOWMASS21-EF10_EF9_Kulkarni_Suchita-149.pdf,EF,149,"EF1,EF9,EF10"
SNOWMASS21-EF3_EF0_LCCPWG-Poeschl-150.pdf,EF,150,"EF0,EF3"
SNOWMASS21-EF6_EF0-TF5_TF0_Jian-Hui_Zhang-151.pdf,EF,151,"EF0,EF6,TF0,TF5,TF0,TF5"
SNOWMASS21-EF4_EF3_Juan_Alcaraz-152.pdf,EF,152,"EF3,EF4"
SNOWMASS21-EF6_EF7-TF2_TF6-CompF3_CompF2-153.pdf,EF,153,"CompF2,CompF3,EF6,EF7,TF2,TF6,TF2,TF6"
SNOWMASS21-EF3_EF4_Patrizia_Azzi-154.pdf,EF,154,"EF3,EF4"
SNOWMASS21-EF9_EF4_Suehara-155.pdf,EF,155,"EF4,EF9"
SNOWMASS21-EF1_EF2_Potter-155.pdf,EF,155,"EF1,EF2"
SNOWMASS21-EF1_EF2-TF7_TF0_Lucien_Heurtier-156.pdf,EF,156,"EF1,EF2,TF0,TF7,TF0"
SNOWMASS21-EF6_EF9_Wright-157.pdf,EF,157,"EF6,EF9"
SNOWMASS21-EF9_EF2_Filip_Zarnecki-158.pdf,EF,158,"EF2,EF9"
SNOWMASS21-EF6_EF5-TF7_TF10-CompF3_CompF2-CommF3_CommF2_simonetta_liuti-159.pdf,EF,159,"CommF2,CommF3,CompF2,CompF3,EF5,EF6,TF1,TF7,TF10,TF1"
SNOWMASS21-EF9_EF10-RF6_RF0-CF1_CF3_Boyu_Gao-160.pdf,EF,160,"CF1,CF3,EF1,EF9,EF10,RF0,RF6"
SNOWMASS21-EF2_EF0_Markus_Klute-161.pdf,EF,161,"EF0,EF2"
SNOWMASS21-EF2_EF0_Markus_Klute-162.pdf,EF,162,"EF0,EF2"
SNOWMASS21-EF3_EF0-RF1_RF0-163.pdf,EF,163,"EF0,EF3,RF0,RF1"
SNOWMASS21-EF1_EF2-164.pdf,EF,164,"EF1,EF2"
SNOWMASS21-EF6_EF0-TF5_TF2-165.pdf,EF,165,"EF0,EF6,TF2,TF5,TF2,TF5"
SNOWMASS21-EF4_EF5_Paolo_Azzurri-166.pdf,EF,166,"EF4,EF5"
SNOWMASS21-EF4_EF5_Juan_Alcaraz-167.pdf,EF,167,"EF4,EF5"
SNOWMASS21-EF5_EF6_Schenke-168.pdf,EF,168,"EF5,EF6"
SNOWMASS21-EF1_EF0_Patrick_Janot-169.pdf,EF,169,"EF0,EF1"
SNOWMASS21-EF0_EF0_CLICphysics-170.pdf,EF,170,EF0
SNOWMASS21-EF1_EF2_Patrick_Janot-171.pdf,EF,171,"EF1,EF2"
SNOWMASS21-EF1_EF2_Patrick_Janot-172.pdf,EF,172,"EF1,EF2"
SNOWMASS21-EF10_EF8_Rahmani_Hohlmann-173.pdf,EF,173,"EF1,EF8,EF10"
SNOWMASS21-EF6_EF5_Armesto_LHeC_PDFs-174.pdf,EF,174,"EF5,EF6"
SNOWMASS21-EF6_EF7_Armesto_LHeC_Smallx-175.pdf,EF,175,"EF6,EF7"
SNOWMASS21-EF1_EF4_Armesto_LHeC_ep_plus_pp-176.pdf,EF,176,"EF1,EF4"
SNOWMASS21-EF1_EF4-AF3_AF4_Maximilian_Swiatlowski-177.pdf,EF,177,"AF3,AF4,EF1,EF4"
SNOWMASS21-EF8_EF0_Armesto_LHeC_BSM08-178.pdf,EF,178,"EF0,EF8"
SNOWMASS21-EF9_EF0_Armesto_LHeC_BSM09-179.pdf,EF,179,"EF0,EF9"
SNOWMASS21-EF10_EF0_Armesto_LHeC_BSM10-180.pdf,EF,180,"EF0,EF1,EF10"
SNOWMASS21-EF6_EF5-RF3_RF0_Vossen-181.pdf,EF,181,"EF5,EF6,RF0,RF3"
SNOWMASS21-EF4_EF3_Armesto_LHeC_top_and_EW-181.pdf,EF,181,"EF3,EF4"
SNOWMASS21-EF7_EF6_Chapon_Krintiras_Paukkunen_nPDFs-182.pdf,EF,182,"EF6,EF7"
SNOWMASS21-EF9_EF3_Johan_S_Bonilla-183.pdf,EF,183,"EF3,EF9"
SNOWMASS21-EF9_EF10-NF3_NF0-RF6_RF0-AF5_AF0-IF3_IF7_MATHUSLA_(David_Curtin)-184.pdf,EF,184,"AF0,AF5,EF1,EF9,EF10,IF3,IF7,NF0,NF3,RF0,RF6"
"SNOWMASS21-EF2_EF1_Andy_White,_Jim_Brau-185.pdf",EF,185,"EF1,EF2"
SNOWMASS21-EF9_EF5_Johan_S_Bonilla-186.pdf,EF,186,"EF5,EF9"
SNOWMASS21-EF2_EF8-TF8_TF5-CompF2_CompF0_Pavlos_M._Vranas-188.pdf,EF,188,"CompF0,CompF2,EF2,EF8,TF5,TF8,TF5"
SNOWMASS21-EF6_EF0-189.pdf,EF,189,"EF0,EF6"
SNOWMASS21-EF5_EF7-TF6_TF7-CompF3_CompF0_Lai-189.pdf,EF,189,"CompF0,CompF3,EF5,EF7,TF6,TF7,TF6"
SNOWMASS21-EF4_EF5-RF2_RF3-TF5_TF6-CompF2_CompF0-192.pdf,EF,192,"CompF0,CompF2,EF4,EF5,RF2,RF3,TF5,TF6,TF5,TF6"
SNOWMASS21-EF7_EF0-192.pdf,EF,192,"EF0,EF7"
SNOWMASS21-EF9_EF6_EF10_EF5-NF6_NF3_NF10-RF6_RF0-CF7_CF0-AF5_AF0-UF1_UF2_ForwardPhysicsFacility-193.pdf,EF,193,"AF0,AF5,CF0,CF7,EF1,EF5,EF6,EF9,EF10,NF1,NF3,NF6,NF10,RF0,RF6"
SNOWMASS21-EF7_EF5-CompF3_CompF6-195.pdf,EF,195,"CompF3,CompF6,EF5,EF7"
SNOWMASS21-EF0_EF0-RF0_RF0_ATLASCollaboration-195.pdf,EF,195,"EF0,RF0"
SNOWMASS21-EF8_EF2_Sebastian_Baum-196.pdf,EF,196,"EF2,EF8"
SNOWMASS21-EF1_EF2-196.pdf,EF,196,"EF1,EF2"
SNOWMASS21-EF6_EF6-TF7_TF0_Spencer_Klein-197.pdf,EF,197,"EF6,TF0,TF7,TF0"
SNOWMASS21-EF2_EF0-198.pdf,EF,198,"EF0,EF2"
SNOWMASS21-EF1_EF0_Chertok-199.pdf,EF,199,"EF0,EF1"
SNOWMASS21-EF8_EF0-RF4_RF0_UPenn-199.pdf,EF,199,"EF0,EF8,RF0,RF4"
SNOWMASS21-EF5_EF0_David_d'Enterria-200.pdf,EF,200,"EF0,EF5"
SNOWMASS21-EF9_EF10-RF6_RF0-TF7_TF8_James_Beacham-201.pdf,EF,201,"EF1,EF9,EF10,RF0,RF6,TF7,TF8"
SNOWMASS21-EF6_EF0_Baldenegro_diffractiveTop-203.pdf,EF,203,"EF0,EF6"
SNOWMASS21-EF6_EF0_Baldenegro_anomalousCoupling-204.pdf,EF,204,"EF0,EF6"
SNOWMASS21-EF6_EF7-TF5_TF7-CompF2_CompF3_Hobbs-205.pdf,EF,205,"CompF2,CompF3,EF6,EF7,TF5,TF7,TF5"
SNOWMASS21-EF6_EF0_Baldenegro_JetGapJet-205.pdf,EF,205,"EF0,EF6"
SNOWMASS21-EF5_EF6-206.pdf,EF,206,"EF5,EF6"
SNOWMASS21-EF7_EF8-207.pdf,EF,207,"EF7,EF8"
SNOWMASS21-EF5_EF4_Andrii_Verbytskyi-208.pdf,EF,208,"EF4,EF5"
SNOWMASS21-EF2_EF1-209.pdf,EF,209,"EF1,EF2"
SNOWMASS21-EF5_EF9-210.pdf,EF,210,"EF5,EF9"
SNOWMASS21-EF2_EF9-CF5_CF0-TF9_TF0-211.pdf,EF,211,"CF0,CF5,EF2,EF9,TF0,TF9,TF0"
SNOWMASS21-EF5_EF0_MSM-212.pdf,EF,212,"EF0,EF5"
SNOWMASS21-EF5_EF0_MSM-213.pdf,EF,213,"EF0,EF5"
SNOWMASS21-EF5_EF0_MSM-214.pdf,EF,214,"EF0,EF5"
SNOWMASS21-EF5_EF0_MSM-215.pdf,EF,215,"EF0,EF5"
SNOWMASS21-EF8_EF0_JimHirschauer-216.pdf,EF,216,"EF0,EF8"
SNOWMASS21-EF5_EF0_MB-217.pdf,EF,217,"EF0,EF5"
SNOWMASS21-EF2_EF1-218.pdf,EF,218,"EF1,EF2"
SNOWMASS21-EF5_EF0_MB-219.pdf,EF,219,"EF0,EF5"
SNOWMASS21-EF5_EF0_MB-220.pdf,EF,220,"EF0,EF5"
SNOWMASS21-EF1_EF4-TF7_TF0-221.pdf,EF,221,"EF1,EF4,TF0,TF7,TF0"
SNOWMASS21-EF1_EF2-TF7_TF0_Ian_Lewis-222.pdf,EF,222,"EF1,EF2,TF0,TF7,TF0"
SNOWMASS21-EF2_EF0-223.pdf,EF,223,"EF0,EF2"
SNOWMASS21-EF7_EF6_UPC-224.pdf,EF,224,"EF6,EF7"
SNOWMASS21-EF10_EF0_Jayatilaka-225.pdf,EF,225,"EF0,EF1,EF10"
SNOWMASS21-EF2_EF9-RF6_RF0-TF7_TF8_Claudius_Krause-226.pdf,EF,226,"EF2,EF9,RF0,RF6,TF7,TF8"
SNOWMASS21-EF3_EF0_Alexander_Moreno-227.pdf,EF,227,"EF0,EF3"
SNOWMASS21-EF8_EF9-TF7_TF0-AF4_AF0_Hannsjoerg_Weber-228.pdf,EF,228,"AF0,AF4,EF8,EF9,TF0,TF7,TF0"
SNOWMASS21-EF8_EF9-229.pdf,EF,229,"EF8,EF9"
SNOWMASS21-EF9_EF5-RF3_RF0-CF2_CF0-TF5_TF0-CompF2_CompF0_Tanmoy_Bhattacharya-230.pdf,EF,230,"CF0,CF2,CompF0,CompF2,EF5,EF9,RF0,RF3,TF0,TF5,TF0,TF5"
SNOWMASS21-EF5_EF0_MSM-231.pdf,EF,231,"EF0,EF5"
SNOWMASS21-EF5_EF0_MSM-232.pdf,EF,232,"EF0,EF5"
SNOWMASS21-EF4_EF5-TF2_TF7_bhattacharya_krause-233.pdf,EF,233,"EF4,EF5,TF2,TF7,TF2"
SNOWMASS21-EF0_EF0-TF7_TF0-AF4_AF3-IF0_IF0-CompF0_CompF0_Sergo_Jindariani-234.pdf,EF,234,"AF3,AF4,CompF0,EF0,IF0,TF0,TF7,TF0"
SNOWMASS21-EF0_EF0-TF0_TF0-AF0_AF0-235.pdf,EF,235,"AF0,EF0,TF0,TF0"
SNOWMASS21-EF9_EF2_John_Stupak-236.pdf,EF,236,"EF2,EF9"
SNOWMASS21-EF9_EF10-TF7_TF0_Haipeng_An-237.pdf,EF,237,"EF1,EF9,EF10,TF0,TF7,TF0"
SNOWMASS21-EF9_EF0_Peter_McIntyre-238.pdf,EF,238,"EF0,EF9"
SNOWMASS21-EF0_EF0-AF4_AF3_Bhat-239.pdf,EF,239,"AF3,AF4,EF0"
SNOWMASS21-EF9_EF0-240.pdf,EF,240,"EF0,EF9"
SNOWMASS21-EF4_EF1-241.pdf,EF,241,"EF1,EF4"
SNOWMASS21-EF8_EF9_Bansal-242.pdf,EF,242,"EF8,EF9"
SNOWMASS21-EF7_EF0_Dennis_Perepelitsa-243.pdf,EF,243,"EF0,EF7"
SNOWMASS21-EF0_EF0-TF0_TF0-AF0_AF0-244.pdf,EF,244,"AF0,EF0,TF0,TF0"
SNOWMASS21-EF0_EF0_Vachon-245.pdf,EF,245,EF0
SNOWMASS21-EF4_EF0_Vachon-246.pdf,EF,246,"EF0,EF4"
SNOWMASS21-EF6_EF0-TF5_TF0-CompF0_CompF0-247.pdf,EF,247,"CompF0,EF0,EF6,TF0,TF5,TF0,TF5"
SNOWMASS21-EF6_EF0-TF5_TF0-CompF2_CompF0-248.pdf,EF,248,"CompF0,CompF2,EF0,EF6,TF0,TF5,TF0,TF5"
SNOWMASS21-EF4_EF5-RF2_RF3_Rajan_Gupta-249.pdf,EF,249,"EF4,EF5,RF2,RF3"
SNOWMASS21-EF7_EF0-250.pdf,EF,250,"EF0,EF7"
SNOWMASS21-EF2_EF0_Yu_Gao-251.pdf,EF,251,"EF0,EF2"
SNOWMASS21-EF4_EF3_Mogens_Dam-252.pdf,EF,252,"EF3,EF4"
SNOWMASS21-EF10_EF0-CF1_CF0-TF9_TF0_Bibhushan_Shakya-253.pdf,EF,253,"CF0,CF1,EF0,EF1,EF10,TF0,TF9,TF0"
SNOWMASS21-EF0_EF0-NF0_NF0-RF0_RF0-CF0_CF0-TF0_TF0-AF0_AF0-IF0_IF0-CompF0_CompF0-UF0_UF0-CommF0_CommF0-254.pdf,EF,254,"AF0,CF0,CommF0,CompF0,EF0,IF0,NF0,RF0,TF0,TF0"
SNOWMASS21-EF4_EF5_Mogens_Dam-255.pdf,EF,255,"EF4,EF5"
SNOWMASS21-EF1_EF2_Mark_Neubauer-256.pdf,EF,256,"EF1,EF2"
SNOWMASS21-EF5_EF2-RF1_RF0-TF5_TF2-CompF2_CompF0_Kronfeld-257.pdf,EF,257,"CompF0,CompF2,EF2,EF5,RF0,RF1,TF2,TF5,TF2,TF5"
SNOWMASS21-EF8_EF10-258.pdf,EF,258,"EF1,EF8,EF10"
SNOWMASS21-EF2_EF8-259.pdf,EF,259,"EF2,EF8"
SNOWMASS21-EF1_EF4-IF9_IF0-260.pdf,EF,260,"EF1,EF4,IF0,IF9"
SNOWMASS21-EF8_EF9_Mikael_Berggren-261.pdf,EF,261,"EF8,EF9"
SNOWMASS21-IF4-EF10-002.pdf,IF,002,"EF1,EF10,IF4"
SNOWMASS21-IF6-EF9-002.pdf,IF,002,"EF9,IF6"
SNOWMASS21-IF1-CF2-003.pdf,IF,003,"CF2,IF1"
SNOWMASS21-IF4-004.pdf,IF,004,IF4
SNOWMASS21-IF5-005.pdf,IF,005,IF5
SNOWMASS21-IF4_IF7-007.pdf,IF,007,"IF4,IF7"
SNOWMASS21-IF5-EF4-007.pdf,IF,007,"EF4,IF5"
SNOWMASS21-IF6-008.pdf,IF,008,IF6
SNOWMASS21-IF9_IF2_Silvia_Dalla_Torre-009.pdf,IF,009,"IF2,IF9"
SNOWMASS21-IF4_IF0_Darin_Acosta_(acostad@ufl.edu)-010.pdf,IF,010,"IF0,IF4"
SNOWMASS21-IF2_IF0-011.pdf,IF,011,"IF0,IF2"
SNOWMASS21-IF2_IF1_Ben_Mazin-012.pdf,IF,012,"IF1,IF2"
SNOWMASS21-IF1_IF0-CF1_CF2-TF10_TF0-013.pdf,IF,013,"CF1,CF2,IF0,IF1,TF0,TF1,TF10,TF0,TF1"
SNOWMASS21-IF1_IF0_Garcia-Sciveres-014.pdf,IF,014,"IF0,IF1"
SNOWMASS21-IF5_IF3-015.pdf,IF,015,"IF3,IF5"
SNOWMASS21-IF8_IF0-NF0_NF0-016.pdf,IF,016,"IF0,IF8,NF0"
SNOWMASS21-IF2_IF9-017.pdf,IF,017,"IF2,IF9"
SNOWMASS21-IF3_IF0_University_of_California_Santa_Cruz-018.pdf,IF,018,"IF0,IF3"
SNOWMASS21-IF3_IF4_Garcia-Sciveres-019.pdf,IF,019,"IF3,IF4"
SNOWMASS21-IF5_CF2_AF5_Ferrer-Ribas-020.pdf,IF,020,"AF5,CF2,IF5"
SNOWMASS21-IF2_IF0-CF3_CF4_Drlica-Wagner-021.pdf,IF,021,"CF3,CF4,IF0,IF2"
SNOWMASS21-IF9_IF0_Dan_Pulver-022.pdf,IF,022,"IF0,IF9"
SNOWMASS21-IF2_IF0-NF10_NF0-023.pdf,IF,023,"IF0,IF2,NF0,NF1,NF10"
SNOWMASS21-IF6_IF0-EF1_EF2_EF3_EF4_Philip_Chang-024.pdf,IF,024,"EF1,EF2,EF3,EF4,IF0,IF6"
"SNOWMASS21-IF3_IF6-EF1_EF4_Andy_White,_Marcel_Stanitzki-027.pdf",IF,027,"EF1,EF4,IF3,IF6"
SNOWMASS21-IF6_IF9_David_Winn-028.pdf,IF,028,"IF6,IF9"
SNOWMASS21-IF6_IF9_David_R_Winn-029.pdf,IF,029,"IF6,IF9"
SNOWMASS21-IF6_IF9_David_R_Winn-030.pdf,IF,030,"IF6,IF9"
SNOWMASS21-IF8_IF0-031.pdf,IF,031,"IF0,IF8"
SNOWMASS21-IF3_IF9_David_R_Winn-032.pdf,IF,032,"IF3,IF9"
SNOWMASS21-IF3_IF6_David_R_Winn-033.pdf,IF,033,"IF3,IF6"
SNOWMASS21-IF3_IF6_David_R_Winn-034.pdf,IF,034,"IF3,IF6"
SNOWMASS21-IF6_IF9_David_R_Winn-035.pdf,IF,035,"IF6,IF9"
SNOWMASS21-IF6_IF9_David_R_Winn-036.pdf,IF,036,"IF6,IF9"
SNOWMASS21-IF6_IF9_Kevin_Ryu-037.pdf,IF,037,"IF6,IF9"
SNOWMASS21-IF6_IF0_CALICE-038.pdf,IF,038,"IF0,IF6"
SNOWMASS21-IF6_IF2-EF6_EF0_Peter_Gorham-039.pdf,IF,039,"EF0,EF6,IF2,IF6"
SNOWMASS21-IF5_IF0_M_Hohlmann-040.pdf,IF,040,"IF0,IF5"
SNOWMASS21-IF9_IF0-AF0_AF0_Petra_Merkel-041.pdf,IF,041,"AF0,IF0,IF9"
SNOWMASS21-IF8_IF9-042.pdf,IF,042,"IF8,IF9"
SNOWMASS21-IF0_IF0-043.pdf,IF,043,IF0
SNOWMASS21-IF5_IF0_Gnanvo_Hohlmann_Posik_Surrow-044.pdf,IF,044,"IF0,IF5"
SNOWMASS21-IF9_IF0-AF5_AF0_Natalia_Toro-045.pdf,IF,045,"AF0,AF5,IF0,IF9"
SNOWMASS21-IF4_IF0-NF5_NF0_Noah_Oblath-046.pdf,IF,046,"IF0,IF4,NF0,NF5"
SNOWMASS21-IF1_IF2-047.pdf,IF,047,"IF1,IF2"
SNOWMASS21-IF6_IF0_Yasar_Onel-048.pdf,IF,048,"IF0,IF6"
SNOWMASS21-IF6_IF0_Yasar_Onel-049.pdf,IF,049,"IF0,IF6"
SNOWMASS21-IF6_IF5_Laktineh-Calice-050.pdf,IF,050,"IF5,IF6"
SNOWMASS21-IF7_IF2-NF10_NF0_Analog_Photon_Processor-052.pdf,IF,052,"IF2,IF7,NF0,NF1,NF10"
SNOWMASS21-IF8_IF0-CF1_CF0_sorensen-053.pdf,IF,053,"CF0,CF1,IF0,IF8"
SNOWMASS21-IF9_IF0-AF0_AF0_Evan_Niner-054.pdf,IF,054,"AF0,IF0,IF9"
SNOWMASS21-IF1_IF0-RF3_RF0-CF1_CF2_Steve_Lyon-055.pdf,IF,055,"CF1,CF2,IF0,IF1,RF0,RF3"
SNOWMASS21-IF2_IF7_IF3_IF4_IF5_IF6-056.pdf,IF,056,"IF2,IF3,IF4,IF5,IF6,IF7"
SNOWMASS21-IF5_IF0-057.pdf,IF,057,"IF0,IF5"
SNOWMASS21-IF6_IF0_CALICE-058.pdf,IF,058,"IF0,IF6"
SNOWMASS21-IF6_IF3_Hwidong_Yoo-059.pdf,IF,059,"IF3,IF6"
SNOWMASS21-IF6_IF0-CompF2_CompF0_Hwidong_Yoo-060.pdf,IF,060,"CompF0,CompF2,IF0,IF6"
SNOWMASS21-IF6_IF3_Hwidong_Yoo-061.pdf,IF,061,"IF3,IF6"
SNOWMASS21-IF6_IF0-EF1_EF2_Hwidong_Yoo-062.pdf,IF,062,"EF1,EF2,IF0,IF6"
SNOWMASS21-IF6_IF0-EF1_EF0_Hwidong_Yoo-063.pdf,IF,063,"EF0,EF1,IF0,IF6"
SNOWMASS21-IF2_IF3_Laktineh-PICMIC-066.pdf,IF,066,"IF2,IF3"
SNOWMASS21-IF6_IF0-067.pdf,IF,067,"IF0,IF6"
SNOWMASS21-IF5_IF6-EF4_EF0_COLALEO-068.pdf,IF,068,"EF0,EF4,IF5,IF6"
SNOWMASS21-IF6_IF0-EF1_EF0-RF5_RF0-069.pdf,IF,069,"EF0,EF1,IF0,IF6,RF0,RF5"
SNOWMASS21-IF8_IF5-NF10_NF0_Ben_Jones-070.pdf,IF,070,"IF5,IF8,NF0,NF1,NF10"
SNOWMASS21-IF6_IF2-EF1_EF4-071.pdf,IF,071,"EF1,EF4,IF2,IF6"
SNOWMASS21-IF4_IF7-CompF3_CompF4_Miller-072.pdf,IF,072,"CompF3,CompF4,IF4,IF7"
SNOWMASS21-IF7_IF0-073.pdf,IF,073,"IF0,IF7"
SNOWMASS21-IF1_IF0_Francesco_Pandolfi-076.pdf,IF,076,"IF0,IF1"
SNOWMASS21-IF6_IF0_CALICE-077.pdf,IF,077,"IF0,IF6"
SNOWMASS21-IF6_IF3-078.pdf,IF,078,"IF3,IF6"
SNOWMASS21-IF7_IF8-NF10_NF0_Jonathan_Asaadi-079.pdf,IF,079,"IF7,IF8,NF0,NF1,NF10"
SNOWMASS21-IF2_IF0-NF10_NF0-CF1_CF0_Miguel_Sofo_Haro-079.pdf,IF,079,"CF0,CF1,IF0,IF2,NF0,NF1,NF10"
SNOWMASS21-IF3_IF0_Ronald_Lipton-080.pdf,IF,080,"IF0,IF3"
SNOWMASS21-IF1_IF0-NF10_NF0-CF1_CF2_Golwala-080.pdf,IF,080,"CF1,CF2,IF0,IF1,NF0,NF1,NF10"
SNOWMASS21-IF6_IF3-EF7_EF6_Hwidong_Yoo-081.pdf,IF,081,"EF6,EF7,IF3,IF6"
SNOWMASS21-IF6_IF0_CALICE-082.pdf,IF,082,"IF0,IF6"
SNOWMASS21-IF0_IF0_Terrano-083.pdf,IF,083,IF0
